,"[0, 0]","[0, 1]","[0, 2]","[0, 3]","[0, 4]","[0, 5]","[0, 6]","[0, 7]","[0, 8]","[1, 0]","[1, 1]","[1, 2]","[1, 3]","[1, 4]","[1, 5]","[1, 6]","[1, 7]","[1, 8]","[2, 0]","[2, 1]","[2, 2]","[2, 3]","[2, 4]","[2, 5]","[2, 6]","[2, 7]","[2, 8]","[3, 0]","[3, 1]","[3, 2]","[3, 3]","[3, 4]","[3, 5]","[3, 6]","[3, 7]","[3, 8]","[4, 0]","[4, 1]","[4, 2]","[4, 3]","[4, 4]","[4, 5]","[4, 6]","[4, 7]","[4, 8]","[5, 0]","[5, 1]","[5, 2]","[5, 3]","[5, 4]","[5, 5]","[5, 6]","[5, 7]","[5, 8]","[6, 0]","[6, 1]","[6, 2]","[6, 3]","[6, 4]","[6, 5]","[6, 6]","[6, 7]","[6, 8]","[7, 0]","[7, 1]","[7, 2]","[7, 3]","[7, 4]","[7, 5]","[7, 6]","[7, 7]","[7, 8]","[8, 0]","[8, 1]","[8, 2]","[8, 3]","[8, 4]","[8, 5]","[8, 6]","[8, 7]","[8, 8]" 
1523,60.0,60.0,60.0,-20.0,60.0,50.93333333333333,20.666666666666668,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.93333333333333,20.0,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.8,21.6,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.8,40.0,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,30.866666666666667,36.56666666666667,3.0,60.0,62.266666666666666,62.266666666666666,62.3,-3.2,27.033333333333335,35.0,27.533333333333335,32.43333333333333,46.5,69.83333333333333,70.0,69.6,-10.0,-1.2666666666666666,31.366666666666667,30.65,29.6,31.333333333333332,61.0,61.0,61.0,0.0,3.0,34.766666666666666,33.1,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,44.0,28.666666666666668,30.0,60.0
1524,60.0,60.0,60.0,-20.0,60.0,52.13333333333333,23.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.6,20.8,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.4,18.266666666666666,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.533333333333333,39.733333333333334,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,32.2,38.833333333333336,3.0,60.0,61.96666666666667,62.1,62.4,-3.1333333333333333,27.2,36.95,26.7,30.166666666666668,38.1,69.03333333333333,69.8,70.43333333333334,-9.933333333333334,-0.3333333333333333,31.2,30.4,28.266666666666666,33.166666666666664,61.0,61.0,61.0,0.0,3.0,33.333333333333336,30.933333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,36.1,30.333333333333332,30.0,60.0
1525,60.0,60.0,60.0,-20.0,60.0,51.733333333333334,19.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.93333333333333,18.8,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.0,22.666666666666668,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.866666666666667,36.266666666666666,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.533333333333335,38.46666666666667,3.0,60.0,62.06666666666667,61.766666666666666,62.0,-2.966666666666667,27.366666666666667,40.9,32.8,29.2,45.63333333333333,70.1,70.3,69.33333333333333,-9.066666666666666,-1.8666666666666667,32.8,28.6,28.233333333333334,31.833333333333332,61.0,61.0,61.0,0.0,3.0,30.7,30.566666666666666,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,43.46666666666667,28.666666666666668,30.0,60.0
1526,60.0,60.0,60.0,-20.0,60.0,51.333333333333336,22.533333333333335,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,18.533333333333335,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,20.4,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.066666666666666,39.46666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,30.833333333333332,35.93333333333333,3.0,60.0,62.166666666666664,62.13333333333333,61.93333333333333,-3.2666666666666666,25.666666666666668,34.8,29.466666666666665,30.333333333333332,46.36666666666667,69.36666666666666,70.36666666666666,69.9,-9.866666666666667,-1.7333333333333334,31.133333333333333,30.45,30.4,29.8,61.0,61.0,61.0,0.0,3.0,32.166666666666664,31.9,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,44.53333333333333,27.8,30.0,60.0
1527,60.0,60.0,60.0,-20.0,60.0,52.8,21.466666666666665,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.13333333333333,16.933333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.4,21.333333333333332,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.333333333333334,40.4,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,33.53333333333333,34.63333333333333,3.0,60.0,61.8,61.96666666666667,61.9,-2.8333333333333335,28.366666666666667,42.6,30.066666666666666,30.3,44.4,69.63333333333334,70.76666666666667,69.66666666666667,-10.1,-2.033333333333333,31.233333333333334,30.3,25.433333333333334,31.666666666666668,61.0,61.0,61.0,0.0,3.0,33.3,28.266666666666666,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,42.4,28.833333333333332,30.0,60.0
1528,60.0,60.0,60.0,-20.0,60.0,52.4,20.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,53.2,18.4,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.2,19.466666666666665,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.2,39.46666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,27.666666666666668,36.5,3.0,60.0,61.9,61.7,62.2,-2.8,19.833333333333332,37.45,30.566666666666666,31.666666666666668,41.1,69.93333333333334,70.4,70.13333333333334,-9.866666666666667,0.0,32.233333333333334,29.9,28.166666666666668,31.033333333333335,61.0,61.0,61.0,0.0,3.0,34.333333333333336,30.833333333333332,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,38.1,28.366666666666667,30.0,60.0
1529,60.0,60.0,60.0,-20.0,60.0,52.0,21.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.4,19.2,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.0,20.133333333333333,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.533333333333333,39.733333333333334,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,27.6,35.7,3.0,60.0,62.0,61.9,62.0,-3.1333333333333333,24.1,35.0,28.733333333333334,31.466666666666665,42.93333333333333,69.6,70.2,69.96666666666667,-9.933333333333334,-1.3,32.06666666666667,30.8,28.4,31.9,61.0,61.0,61.0,0.0,3.0,33.63333333333333,30.4,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.266666666666666,29.4,30.0,60.0
1530,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,21.066666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.93333333333333,17.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.0,18.133333333333333,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.8,40.666666666666664,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,30.333333333333332,36.46666666666667,3.0,60.0,61.93333333333333,62.266666666666666,62.0,-3.2,24.666666666666668,40.9,29.0,26.233333333333334,40.43333333333333,69.73333333333333,70.6,70.46666666666667,-10.166666666666666,-2.8666666666666667,30.5,30.75,28.266666666666666,31.966666666666665,61.0,61.0,61.0,0.0,3.0,27.566666666666666,30.933333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,37.266666666666666,29.633333333333333,30.0,60.0
1531,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,20.133333333333333,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.733333333333334,19.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,20.266666666666666,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.866666666666667,40.8,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,28.933333333333334,37.36666666666667,3.0,60.0,61.93333333333333,62.06666666666667,61.93333333333333,-3.466666666666667,22.766666666666666,37.6,30.833333333333332,30.333333333333332,39.9,69.96666666666667,70.03333333333333,69.93333333333334,-10.2,-2.966666666666667,32.666666666666664,29.8,28.133333333333333,31.133333333333333,61.0,61.0,61.0,0.0,3.0,32.666666666666664,30.966666666666665,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,37.4,28.466666666666665,30.0,60.0
1532,60.0,60.0,60.0,-20.0,60.0,50.666666666666664,20.666666666666668,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,20.533333333333335,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.93333333333333,16.533333333333335,56.0,60.0,80.0,80.0,80.0,0.0,4.0,14.133333333333333,41.46666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.533333333333335,39.53333333333333,3.0,60.0,62.333333333333336,62.13333333333333,61.766666666666666,-3.533333333333333,25.866666666666667,38.05,29.0,28.533333333333335,43.6,69.83333333333333,69.86666666666666,70.86666666666666,-10.366666666666667,-1.1333333333333333,30.5,28.5,29.666666666666668,32.3,61.0,61.0,61.0,0.0,3.0,31.866666666666667,31.833333333333332,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.1,29.8,30.0,60.0
1533,60.0,60.0,60.0,-20.0,60.0,52.8,21.733333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.06666666666667,17.733333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,54.0,23.2,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.0,39.86666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.333333333333332,39.0,3.0,60.0,61.8,62.233333333333334,61.5,-3.0,26.666666666666668,34.2,29.666666666666668,32.1,42.53333333333333,69.56666666666666,70.56666666666666,69.2,-9.966666666666667,-2.5,33.333333333333336,30.95,26.633333333333333,29.2,61.0,61.0,61.0,0.0,3.0,34.1,28.966666666666665,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.36666666666667,26.7,30.0,60.0
1534,60.0,60.0,60.0,-20.0,60.0,49.733333333333334,19.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.86666666666667,19.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.93333333333333,18.0,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.066666666666666,39.2,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,24.933333333333334,37.46666666666667,3.0,60.0,62.56666666666667,62.03333333333333,62.266666666666666,-2.7666666666666666,19.766666666666666,39.05,31.966666666666665,29.233333333333334,43.4,70.03333333333333,70.03333333333333,70.5,-9.8,-3.3666666666666667,33.13333333333333,29.45,29.8,31.433333333333334,61.0,61.0,61.0,0.0,3.0,31.066666666666666,32.8,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.4,29.766666666666666,30.0,60.0
1535,60.0,60.0,60.0,-20.0,60.0,52.13333333333333,19.733333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.86666666666667,23.066666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,18.133333333333333,56.0,60.0,80.0,80.0,80.0,0.0,4.0,10.666666666666666,38.666666666666664,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,24.8,37.733333333333334,3.0,60.0,61.96666666666667,62.03333333333333,62.13333333333333,-2.6666666666666665,21.8,36.9,30.933333333333334,27.366666666666667,40.833333333333336,70.06666666666666,69.23333333333333,70.46666666666667,-9.666666666666666,0.06666666666666667,32.266666666666666,29.25,25.9,31.966666666666665,61.0,61.0,61.0,0.0,3.0,29.533333333333335,27.9,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,38.166666666666664,29.633333333333333,30.0,60.0
1536,60.0,60.0,60.0,-20.0,60.0,51.333333333333336,19.333333333333332,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.333333333333336,22.0,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.13333333333333,20.933333333333334,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.6,42.93333333333333,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,29.466666666666665,38.8,3.0,60.0,62.166666666666664,62.166666666666664,62.46666666666667,-2.9,26.633333333333333,33.45,30.4,28.366666666666667,44.5,70.16666666666667,69.5,69.76666666666667,-10.733333333333333,-1.7,31.4,30.1,25.8,33.03333333333333,61.0,61.0,61.0,0.0,3.0,30.533333333333335,28.8,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,42.0,30.866666666666667,30.0,60.0
1537,60.0,60.0,60.0,-20.0,60.0,51.6,20.8,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,53.333333333333336,18.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,53.86666666666667,22.8,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.066666666666666,38.13333333333333,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,32.43333333333333,38.6,3.0,60.0,62.1,61.666666666666664,61.53333333333333,-3.2666666666666666,27.766666666666666,37.0,27.4,32.43333333333333,39.86666666666667,69.8,70.43333333333334,69.3,-9.533333333333333,-1.9,31.9,30.0,30.266666666666666,32.56666666666667,61.0,61.0,61.0,0.0,3.0,35.266666666666666,31.933333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,37.03333333333333,30.233333333333334,30.0,60.0
1538,60.0,60.0,60.0,-20.0,60.0,52.666666666666664,21.733333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.733333333333334,15.333333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.0,22.133333333333333,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.133333333333333,42.666666666666664,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,30.066666666666666,36.833333333333336,3.0,60.0,61.833333333333336,62.06666666666667,62.0,-3.033333333333333,23.733333333333334,35.2,28.666666666666668,28.666666666666668,43.93333333333333,69.56666666666666,71.16666666666667,69.46666666666667,-10.666666666666666,-0.8333333333333334,31.833333333333332,30.1,30.0,31.7,61.0,61.0,61.0,0.0,3.0,31.333333333333332,32.0,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.266666666666666,28.7,30.0,60.0
1539,60.0,60.0,60.0,-20.0,60.0,50.13333333333333,18.133333333333333,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.4,19.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.86666666666667,21.733333333333334,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.8,39.733333333333334,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.8,40.13333333333333,3.0,60.0,62.46666666666667,61.9,62.03333333333333,-3.2,25.8,37.5,27.766666666666666,32.36666666666667,43.4,70.46666666666667,70.03333333333333,69.56666666666666,-9.933333333333334,-3.033333333333333,31.933333333333334,29.95,29.0,30.3,61.0,61.0,61.0,0.0,3.0,34.53333333333333,32.0,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.9,26.8,30.0,60.0
1540,60.0,60.0,60.0,-20.0,60.0,51.333333333333336,19.333333333333332,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.4,21.2,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.666666666666664,18.933333333333334,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.2,40.666666666666664,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,28.166666666666668,38.166666666666664,3.0,60.0,62.166666666666664,62.4,61.833333333333336,-2.8,23.833333333333332,32.85,30.566666666666666,29.5,41.666666666666664,70.16666666666667,69.7,70.26666666666667,-10.166666666666666,-1.1666666666666667,32.733333333333334,29.0,28.3,30.833333333333332,61.0,61.0,61.0,0.0,3.0,31.5,30.3,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,39.333333333333336,29.166666666666668,30.0,60.0
1541,60.0,60.0,60.0,-20.0,60.0,52.13333333333333,16.8,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.8,20.8,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,53.6,20.0,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.666666666666666,41.06666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,27.4,37.13333333333333,3.0,60.0,61.96666666666667,62.3,61.6,-3.1666666666666665,20.9,35.8,30.433333333333334,30.333333333333332,40.03333333333333,70.8,69.8,70.0,-10.266666666666667,-2.033333333333333,32.266666666666666,29.5,27.566666666666666,32.93333333333333,61.0,61.0,61.0,0.0,3.0,33.166666666666664,30.733333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,37.36666666666667,31.266666666666666,30.0,60.0
1542,60.0,60.0,60.0,-20.0,60.0,52.8,16.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.93333333333333,17.333333333333332,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.53333333333333,20.133333333333333,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.333333333333334,39.86666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.533333333333335,36.833333333333336,3.0,60.0,61.8,62.266666666666666,61.86666666666667,-2.8333333333333335,27.366666666666667,37.95,28.533333333333335,28.533333333333335,43.666666666666664,70.93333333333334,70.66666666666667,69.96666666666667,-9.966666666666667,-2.8333333333333335,29.866666666666667,29.85,27.866666666666667,31.1,61.0,61.0,61.0,0.0,3.0,31.366666666666667,30.033333333333335,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,41.833333333333336,28.6,30.0,60.0
1543,60.0,60.0,60.0,-20.0,60.0,53.733333333333334,21.066666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.8,19.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.2,16.4,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.0,40.53333333333333,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,25.8,38.233333333333334,3.0,60.0,61.56666666666667,61.8,62.2,-3.0,20.3,38.8,29.866666666666667,27.8,41.2,69.73333333333333,70.1,70.9,-10.133333333333333,-1.4333333333333333,32.53333333333333,31.15,27.533333333333335,31.233333333333334,61.0,61.0,61.0,0.0,3.0,29.8,30.866666666666667,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,39.2,29.066666666666666,30.0,60.0
1544,60.0,60.0,60.0,-20.0,60.0,52.666666666666664,18.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.733333333333334,21.333333333333332,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.4,19.2,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.466666666666667,40.8,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,29.166666666666668,41.63333333333333,3.0,60.0,61.833333333333336,62.06666666666667,61.9,-3.3666666666666667,23.833333333333332,34.2,27.466666666666665,29.6,38.233333333333334,70.43333333333334,69.66666666666667,70.2,-10.2,-0.03333333333333333,31.133333333333333,30.35,28.666666666666668,32.6,61.0,61.0,61.0,0.0,3.0,31.6,31.333333333333332,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,35.56666666666667,30.1,30.0,60.0
1545,60.0,60.0,60.0,-20.0,60.0,51.86666666666667,17.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.8,19.466666666666665,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.6,20.8,56.0,60.0,80.0,80.0,80.0,0.0,4.0,10.666666666666666,39.6,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,30.2,40.666666666666664,3.0,60.0,62.03333333333333,61.8,62.1,-2.6666666666666665,26.2,36.0,31.3,29.033333333333335,44.5,70.6,70.13333333333334,69.8,-9.9,-2.1666666666666665,29.3,29.75,30.166666666666668,31.266666666666666,61.0,61.0,61.0,0.0,3.0,31.866666666666667,31.833333333333332,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,42.0,29.433333333333334,30.0,60.0
1546,60.0,60.0,60.0,-20.0,60.0,51.6,20.8,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.8,19.733333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.93333333333333,18.533333333333335,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.266666666666667,42.0,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,34.96666666666667,37.13333333333333,3.0,60.0,62.1,62.3,61.766666666666666,-3.066666666666667,29.633333333333333,36.6,29.1,31.766666666666666,43.166666666666664,69.8,70.06666666666666,70.36666666666666,-10.5,-1.0333333333333334,33.1,31.1,27.533333333333335,30.3,61.0,61.0,61.0,0.0,3.0,34.43333333333333,29.366666666666667,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.833333333333336,27.8,30.0,60.0
1547,60.0,60.0,60.0,-20.0,60.0,51.86666666666667,19.2,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,54.266666666666666,20.933333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.46666666666667,16.133333333333333,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.6,44.0,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,33.1,34.766666666666666,3.0,60.0,62.03333333333333,61.43333333333333,62.13333333333333,-2.9,29.6,36.95,27.866666666666667,28.466666666666665,45.13333333333333,70.2,69.76666666666667,70.96666666666667,-11.0,-1.5666666666666667,30.533333333333335,30.3,28.2,29.8,61.0,61.0,61.0,0.0,3.0,30.633333333333333,30.7,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,42.46666666666667,26.8,30.0,60.0
1548,60.0,60.0,60.0,-20.0,60.0,50.4,22.4,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.93333333333333,19.466666666666665,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.86666666666667,20.8,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.066666666666666,41.333333333333336,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,28.066666666666666,38.06666666666667,3.0,60.0,62.4,62.266666666666666,62.03333333333333,-3.2666666666666666,21.233333333333334,36.7,27.366666666666667,30.933333333333334,42.2,69.4,70.13333333333334,69.8,-10.333333333333334,-1.2666666666666666,31.533333333333335,29.85,26.566666666666666,32.5,61.0,61.0,61.0,0.0,3.0,33.266666666666666,29.233333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.2,30.5,30.0,60.0
1549,60.0,60.0,60.0,-20.0,60.0,52.13333333333333,19.066666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.86666666666667,20.666666666666668,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.06666666666667,20.933333333333334,56.0,60.0,80.0,80.0,80.0,0.0,4.0,14.266666666666667,40.666666666666664,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.2,39.06666666666667,3.0,60.0,61.96666666666667,62.03333333333333,62.233333333333334,-3.566666666666667,26.7,38.05,29.066666666666666,26.133333333333333,49.6,70.23333333333333,69.83333333333333,69.76666666666667,-10.166666666666666,-2.2666666666666666,32.233333333333334,28.45,28.633333333333333,32.53333333333333,61.0,61.0,61.0,0.0,3.0,28.966666666666665,31.466666666666665,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,47.1,30.866666666666667,30.0,60.0
1550,60.0,60.0,60.0,-20.0,60.0,53.06666666666667,21.466666666666665,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,20.4,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.93333333333333,20.933333333333334,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.533333333333333,39.46666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,30.9,36.4,3.0,60.0,61.733333333333334,61.93333333333333,61.766666666666666,-3.1333333333333333,27.9,36.6,29.3,31.966666666666665,43.36666666666667,69.63333333333334,69.9,69.76666666666667,-9.866666666666667,-1.6,32.3,29.75,29.6,34.13333333333333,61.0,61.0,61.0,0.0,3.0,35.13333333333333,32.6,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,40.53333333333333,31.966666666666665,30.0,60.0
1551,60.0,60.0,60.0,-20.0,60.0,54.13333333333333,19.733333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.06666666666667,19.733333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.333333333333336,19.866666666666667,56.0,60.0,80.0,80.0,80.0,0.0,4.0,12.266666666666667,41.733333333333334,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,30.366666666666667,37.833333333333336,3.0,60.0,61.46666666666667,62.233333333333334,62.166666666666664,-3.066666666666667,25.533333333333335,34.2,31.166666666666668,29.033333333333335,39.9,70.06666666666666,70.06666666666666,70.03333333333333,-10.433333333333334,-3.8333333333333335,33.333333333333336,30.15,28.066666666666666,31.266666666666666,61.0,61.0,61.0,0.0,3.0,31.366666666666667,29.733333333333334,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,37.9,28.433333333333334,30.0,60.0
1552,60.0,60.0,60.0,-20.0,60.0,53.06666666666667,19.866666666666667,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,50.93333333333333,20.266666666666666,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.53333333333333,21.866666666666667,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.733333333333333,39.46666666666667,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,30.166666666666668,38.8,3.0,60.0,61.733333333333334,62.266666666666666,61.86666666666667,-2.933333333333333,24.333333333333332,40.05,29.3,29.433333333333334,39.5,70.03333333333333,69.93333333333334,69.53333333333333,-9.866666666666667,-2.7,32.8,29.35,28.333333333333332,31.5,61.0,61.0,61.0,0.0,3.0,32.266666666666666,31.166666666666668,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,37.0,28.0,30.0,60.0
1553,60.0,60.0,60.0,-20.0,60.0,52.666666666666664,19.6,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.6,18.4,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,52.266666666666666,16.133333333333333,56.0,60.0,80.0,80.0,80.0,0.0,4.0,11.466666666666667,42.0,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,32.766666666666666,39.03333333333333,3.0,60.0,61.833333333333336,62.1,61.93333333333333,-2.8666666666666667,26.933333333333334,37.45,30.4,25.566666666666666,44.333333333333336,70.1,70.4,70.96666666666667,-10.5,-3.1333333333333333,28.9,31.2,28.8,29.466666666666665,61.0,61.0,61.0,0.0,3.0,27.733333333333334,30.8,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,42.166666666666664,27.133333333333333,30.0,60.0
1554,60.0,60.0,60.0,-20.0,60.0,51.2,19.733333333333334,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,51.733333333333334,21.2,56.0,60.0,60.0,60.0,60.0,-20.0,60.0,53.333333333333336,20.933333333333334,56.0,60.0,80.0,80.0,80.0,0.0,4.0,13.466666666666667,40.8,0.0,4.0,60.0,60.0,60.0,-1.0,60.0,31.233333333333334,39.666666666666664,3.0,60.0,62.2,62.06666666666667,61.666666666666664,-3.3666666666666667,26.066666666666666,37.55,28.566666666666666,28.9,42.266666666666666,70.06666666666666,69.7,69.76666666666667,-10.2,-0.16666666666666666,32.233333333333334,31.05,26.9,32.13333333333333,61.0,61.0,61.0,0.0,3.0,31.4,29.9,0.0,30.0,60.0,60.0,60.0,-1.0,60.0,39.93333333333333,30.466666666666665,30.0,60.0
