,"[0, 0]","[0, 1]","[0, 2]","[0, 3]","[0, 4]","[0, 5]","[1, 0]","[1, 1]","[1, 2]","[1, 3]","[1, 4]","[1, 5]","[2, 0]","[2, 1]","[2, 2]","[2, 3]","[2, 4]","[2, 5]","[3, 0]","[3, 1]","[3, 2]","[3, 3]","[3, 4]","[3, 5]","[4, 0]","[4, 1]","[4, 2]","[4, 3]","[4, 4]","[4, 5]","[5, 0]","[5, 1]","[5, 2]","[5, 3]","[5, 4]","[5, 5]" 
353,43.9,23.3,20.166666666666668,30.7,18.766666666666666,20.666666666666668,20.8,49.45,30.666666666666668,23.066666666666666,25.8,20.366666666666667,23.833333333333332,19.333333333333332,38.9,28.633333333333333,21.266666666666666,25.4,19.7,13.733333333333333,26.966666666666665,43.15,28.2,29.3,26.433333333333334,15.3,16.933333333333334,13.7,41.9,15.366666666666667,18.833333333333332,16.533333333333335,16.4,19.8,16.533333333333335,47.0
354,42.25,19.166666666666668,25.5,22.033333333333335,24.033333333333335,16.2,21.333333333333332,50.7,17.366666666666667,21.1,20.333333333333332,23.066666666666666,18.0,16.033333333333335,38.7,37.13333333333333,24.833333333333332,26.333333333333332,26.366666666666667,7.6,21.466666666666665,40.55,14.7,17.1,22.366666666666667,18.166666666666668,17.666666666666668,23.7,40.65,23.166666666666668,30.2,19.733333333333334,23.166666666666668,20.6,14.833333333333334,48.5
355,42.4,22.2,25.1,17.2,8.733333333333333,22.833333333333332,24.2,51.5,21.3,23.766666666666666,22.9,17.566666666666666,27.6,19.8,38.5,25.266666666666666,22.466666666666665,18.133333333333333,20.7,8.433333333333334,20.433333333333334,45.65,23.866666666666667,26.5,23.566666666666666,20.4,26.633333333333333,19.033333333333335,41.4,23.466666666666665,18.166666666666668,16.733333333333334,19.966666666666665,17.0,19.133333333333333,44.95
356,47.15,21.066666666666666,23.1,22.733333333333334,10.066666666666666,23.9,23.733333333333334,51.15,20.833333333333332,19.1,19.366666666666667,20.166666666666668,18.6,21.666666666666668,42.05,26.8,24.366666666666667,23.566666666666666,20.066666666666666,18.1,23.3,45.95,17.8,22.933333333333334,22.733333333333334,23.033333333333335,22.533333333333335,25.3,42.25,22.533333333333335,20.9,18.333333333333332,22.233333333333334,29.766666666666666,19.366666666666667,47.2
357,45.5,21.1,21.066666666666666,16.8,25.4,22.7,21.6,50.35,26.566666666666666,13.033333333333333,18.433333333333334,17.033333333333335,20.233333333333334,18.733333333333334,41.6,23.1,22.666666666666668,18.5,15.3,22.366666666666667,23.6,45.85,24.633333333333333,13.7,20.4,29.266666666666666,16.833333333333332,21.466666666666665,39.9,35.0,29.2,21.866666666666667,22.0,25.2,23.0,47.55
358,45.45,28.666666666666668,28.733333333333334,19.133333333333333,22.8,28.3,20.833333333333332,52.95,25.533333333333335,22.6,13.766666666666667,19.2,25.566666666666666,16.866666666666667,39.05,29.933333333333334,23.933333333333334,17.733333333333334,20.966666666666665,20.6,28.766666666666666,46.55,18.633333333333333,25.033333333333335,20.3,20.433333333333334,13.266666666666667,23.466666666666665,44.2,25.766666666666666,20.3,19.2,19.066666666666666,30.366666666666667,19.933333333333334,46.0
359,44.45,29.533333333333335,22.766666666666666,21.366666666666667,21.433333333333334,20.966666666666665,21.366666666666667,51.75,34.03333333333333,20.7,16.3,21.166666666666668,27.433333333333334,15.366666666666667,38.5,26.033333333333335,22.8,19.933333333333334,20.033333333333335,20.2,23.366666666666667,44.5,22.466666666666665,23.2,18.266666666666666,21.3,13.8,17.133333333333333,44.65,27.266666666666666,24.633333333333333,21.833333333333332,16.766666666666666,26.2,28.433333333333334,46.35
360,43.7,19.733333333333334,26.9,29.866666666666667,11.433333333333334,29.166666666666668,25.066666666666666,51.4,30.066666666666666,18.766666666666666,16.366666666666667,24.033333333333335,23.4,16.233333333333334,38.9,24.866666666666667,24.1,23.933333333333334,17.533333333333335,18.433333333333334,25.533333333333335,46.65,17.7,25.1,25.266666666666666,26.033333333333335,25.1,20.7,42.55,26.233333333333334,21.333333333333332,14.866666666666667,13.266666666666667,21.1,27.566666666666666,45.35
361,44.55,17.266666666666666,16.166666666666668,25.7,14.233333333333333,17.166666666666668,27.433333333333334,52.95,14.766666666666667,16.0,15.833333333333334,20.466666666666665,25.833333333333332,25.933333333333334,38.0,21.133333333333333,17.6,22.5,26.7,16.0,23.466666666666665,44.95,19.666666666666668,24.466666666666665,20.566666666666666,17.666666666666668,12.1,26.333333333333332,42.3,29.7,25.833333333333332,18.633333333333333,13.5,13.133333333333333,20.7,42.2
362,46.7,22.8,27.133333333333333,22.233333333333334,32.2,25.6,32.8,50.6,21.633333333333333,23.0,19.033333333333335,23.1,18.466666666666665,17.966666666666665,37.8,28.533333333333335,23.033333333333335,25.366666666666667,15.066666666666666,21.5,26.366666666666667,42.3,17.7,35.8,13.2,15.866666666666667,16.866666666666667,33.7,39.9,21.4,19.6,17.6,17.033333333333335,16.8,28.9,44.85
363,48.15,27.4,28.066666666666666,17.7,21.933333333333334,22.5,29.4,52.0,27.633333333333333,22.833333333333332,18.0,28.466666666666665,24.733333333333334,15.466666666666667,39.15,23.866666666666667,27.866666666666667,18.966666666666665,15.2,22.666666666666668,18.533333333333335,45.65,25.2,32.53333333333333,22.266666666666666,15.0,12.033333333333333,29.2,40.4,16.433333333333334,23.5,13.633333333333333,12.133333333333333,15.866666666666667,33.266666666666666,45.95
364,45.85,18.333333333333332,20.433333333333334,21.633333333333333,22.966666666666665,18.633333333333333,26.166666666666668,51.25,15.333333333333334,23.5,13.133333333333333,21.866666666666667,23.766666666666666,23.166666666666668,38.15,21.866666666666667,30.3,27.133333333333333,25.966666666666665,17.0,33.03333333333333,43.6,30.566666666666666,16.9,19.633333333333333,21.966666666666665,14.8,26.233333333333334,41.3,18.933333333333334,28.466666666666665,20.033333333333335,21.966666666666665,18.4,32.766666666666666,44.25
365,46.4,13.3,30.5,12.6,24.6,15.3,20.8,51.85,23.966666666666665,23.1,23.366666666666667,25.7,26.0,16.633333333333333,37.15,28.866666666666667,28.3,19.066666666666666,26.1,14.6,24.533333333333335,45.0,28.1,26.5,22.1,7.533333333333333,17.8,19.1,40.05,27.266666666666666,27.8,11.2,23.733333333333334,17.0,28.433333333333334,44.05
366,45.1,15.333333333333334,25.9,26.266666666666666,22.266666666666666,19.766666666666666,21.666666666666668,50.55,23.2,20.4,18.566666666666666,21.0,22.4,18.7,37.0,25.533333333333335,32.3,23.3,19.933333333333334,20.4,23.366666666666667,42.2,21.766666666666666,21.733333333333334,20.933333333333334,12.233333333333333,13.3,20.933333333333334,41.15,24.366666666666667,23.433333333333334,17.5,27.8,22.566666666666666,23.033333333333335,46.1
367,46.75,22.733333333333334,21.8,23.533333333333335,19.033333333333335,22.766666666666666,14.566666666666666,52.8,21.566666666666666,25.166666666666668,24.333333333333332,13.566666666666666,17.8,21.733333333333334,40.55,25.366666666666667,32.733333333333334,19.666666666666668,15.866666666666667,11.833333333333334,19.033333333333335,45.9,22.6,20.833333333333332,18.366666666666667,15.166666666666666,18.066666666666666,18.6,37.35,22.066666666666666,21.933333333333334,18.233333333333334,30.333333333333332,16.666666666666668,30.733333333333334,46.5
368,48.5,24.733333333333334,27.033333333333335,13.833333333333334,21.166666666666668,17.0,12.566666666666666,49.3,23.566666666666666,14.166666666666666,24.7,18.666666666666668,25.366666666666667,12.733333333333333,41.4,22.766666666666666,24.866666666666667,21.6,17.166666666666668,20.333333333333332,19.933333333333334,45.75,20.433333333333334,22.933333333333334,19.333333333333332,6.7,21.533333333333335,21.266666666666666,37.1,28.366666666666667,29.0,27.333333333333332,22.1,22.266666666666666,29.033333333333335,48.45
369,45.45,28.733333333333334,25.566666666666666,23.1,23.3,16.8,17.066666666666666,49.15,23.1,25.866666666666667,20.033333333333335,27.666666666666668,21.733333333333334,18.1,41.4,23.9,19.766666666666666,21.5,28.1,12.033333333333333,21.4,48.0,20.5,24.533333333333335,26.3,14.866666666666667,19.933333333333334,25.5,42.25,12.3,27.3,17.333333333333332,25.0,19.866666666666667,30.3,45.8
370,50.6,26.733333333333334,24.233333333333334,24.633333333333333,26.133333333333333,11.9,23.566666666666666,50.5,23.2,20.2,30.066666666666666,27.833333333333332,14.566666666666666,22.2,40.65,29.666666666666668,27.466666666666665,19.966666666666665,29.466666666666665,19.2,16.333333333333332,48.6,21.5,20.8,25.966666666666665,10.733333333333333,23.633333333333333,24.0,40.6,21.733333333333334,30.4,7.666666666666667,31.633333333333333,19.3,25.066666666666666,49.8
371,48.6,28.833333333333332,30.833333333333332,23.333333333333332,26.0,17.466666666666665,15.166666666666666,51.1,25.066666666666666,29.966666666666665,14.3,17.0,12.166666666666666,14.233333333333333,41.15,21.233333333333334,25.266666666666666,18.566666666666666,27.666666666666668,17.133333333333333,21.566666666666666,46.0,26.666666666666668,17.2,23.0,20.8,17.433333333333334,17.333333333333332,44.0,26.533333333333335,28.633333333333333,14.0,19.733333333333334,15.7,19.866666666666667,49.55
372,46.1,13.9,39.03333333333333,22.666666666666668,18.2,15.733333333333333,22.9,50.35,12.5,25.566666666666666,17.433333333333334,19.5,18.866666666666667,25.5,38.3,28.533333333333335,26.3,24.033333333333335,26.333333333333332,11.733333333333333,19.866666666666667,40.0,18.2,23.5,22.2,17.266666666666666,22.8,15.2,40.0,18.466666666666665,24.566666666666666,13.0,21.866666666666667,13.5,21.133333333333333,44.9
373,45.25,15.2,34.666666666666664,13.066666666666666,21.8,18.033333333333335,23.2,49.45,19.866666666666667,25.333333333333332,18.133333333333333,20.5,23.333333333333332,24.033333333333335,37.15,33.36666666666667,25.6,28.8,27.233333333333334,16.666666666666668,24.033333333333335,46.0,13.5,24.2,23.3,16.966666666666665,23.1,16.5,44.85,21.933333333333334,20.866666666666667,16.0,20.8,13.2,21.266666666666666,45.35
374,47.95,15.266666666666667,23.466666666666665,23.6,25.233333333333334,15.4,22.433333333333334,49.3,22.066666666666666,21.166666666666668,22.933333333333334,20.1,24.633333333333333,18.233333333333334,40.85,28.566666666666666,21.133333333333333,29.6,25.6,12.333333333333334,22.233333333333334,46.1,17.066666666666666,17.6,27.566666666666666,13.766666666666667,21.466666666666665,12.733333333333333,40.4,23.766666666666666,16.4,19.1,14.1,20.6,25.433333333333334,47.4
375,48.6,16.233333333333334,25.9,17.333333333333332,29.266666666666666,23.766666666666666,30.066666666666666,48.4,20.133333333333333,24.766666666666666,16.533333333333335,22.5,21.4,6.466666666666667,40.9,31.133333333333333,27.2,16.4,22.666666666666668,12.433333333333334,20.966666666666665,47.55,13.633333333333333,19.833333333333332,17.933333333333334,18.366666666666667,25.2,15.966666666666667,44.8,15.233333333333333,13.433333333333334,17.0,22.9,16.166666666666668,29.566666666666666,44.4
376,46.3,17.9,20.133333333333333,18.866666666666667,31.533333333333335,19.0,27.9,49.75,15.433333333333334,25.933333333333334,23.233333333333334,18.066666666666666,18.966666666666665,20.766666666666666,39.15,23.566666666666666,32.9,21.2,20.533333333333335,11.766666666666667,29.733333333333334,44.5,20.666666666666668,22.166666666666668,19.866666666666667,11.066666666666666,22.4,33.333333333333336,46.85,19.566666666666666,25.0,21.233333333333334,19.7,14.833333333333334,19.733333333333334,41.75
377,44.1,14.533333333333333,29.166666666666668,20.033333333333335,17.466666666666665,25.133333333333333,22.366666666666667,49.1,22.033333333333335,25.1,22.833333333333332,22.6,21.333333333333332,21.366666666666667,41.45,25.233333333333334,35.03333333333333,19.3,22.366666666666667,17.6,24.066666666666666,46.7,23.366666666666667,25.3,23.633333333333333,17.666666666666668,20.366666666666667,32.53333333333333,42.7,23.233333333333334,22.966666666666665,16.6,16.8,14.3,21.566666666666666,44.6
378,46.6,15.266666666666667,29.3,23.366666666666667,18.266666666666666,18.133333333333333,26.933333333333334,51.4,21.6,30.933333333333334,23.2,29.466666666666665,16.8,19.1,44.3,23.366666666666667,27.433333333333334,21.466666666666665,21.533333333333335,16.766666666666666,29.533333333333335,41.3,26.866666666666667,15.733333333333333,18.933333333333334,18.7,15.266666666666667,24.033333333333335,41.9,21.433333333333334,24.466666666666665,12.133333333333333,17.633333333333333,19.566666666666666,26.266666666666666,42.8
379,43.15,10.333333333333334,22.333333333333332,23.533333333333335,17.033333333333335,25.266666666666666,32.166666666666664,52.45,22.466666666666665,20.633333333333333,17.966666666666665,28.3,21.166666666666668,20.633333333333333,39.9,22.933333333333334,30.1,16.333333333333332,12.866666666666667,20.966666666666665,26.266666666666666,43.9,17.433333333333334,22.2,32.36666666666667,19.633333333333333,18.6,22.766666666666666,41.5,19.133333333333333,19.433333333333334,19.8,23.166666666666668,19.2,20.966666666666665,45.25
380,44.6,15.9,29.833333333333332,19.166666666666668,18.266666666666666,23.7,25.4,51.05,20.233333333333334,29.0,20.4,32.9,17.166666666666668,24.066666666666666,39.8,22.966666666666665,29.4,15.466666666666667,12.833333333333334,20.5,31.633333333333333,45.35,22.933333333333334,18.566666666666666,22.433333333333334,18.4,21.4,20.266666666666666,42.9,26.933333333333334,23.7,12.9,17.633333333333333,16.733333333333334,18.266666666666666,45.25
381,45.9,14.966666666666667,29.533333333333335,22.766666666666666,22.933333333333334,19.633333333333333,27.133333333333333,52.15,19.566666666666666,23.033333333333335,19.233333333333334,23.233333333333334,16.366666666666667,24.733333333333334,37.3,22.566666666666666,23.9,18.166666666666668,20.433333333333334,15.866666666666667,27.233333333333334,46.55,24.066666666666666,22.2,23.266666666666666,12.566666666666666,24.9,15.233333333333333,41.15,28.733333333333334,22.466666666666665,22.566666666666666,15.333333333333334,17.2,17.566666666666666,43.95
382,45.65,21.933333333333334,25.3,13.766666666666667,16.533333333333335,22.4,24.766666666666666,52.1,23.866666666666667,25.833333333333332,16.333333333333332,28.633333333333333,16.3,24.533333333333335,36.3,23.033333333333335,29.5,23.566666666666666,30.433333333333334,28.666666666666668,29.366666666666667,47.05,15.533333333333333,21.166666666666668,17.866666666666667,12.166666666666666,22.0,27.366666666666667,43.95,21.4,13.9,14.966666666666667,24.733333333333334,23.833333333333332,27.4,46.85
383,45.8,19.2,19.133333333333333,23.2,21.166666666666668,20.9,24.7,51.7,21.1,26.966666666666665,19.3,17.266666666666666,14.966666666666667,18.6,40.15,19.333333333333332,18.8,18.7,21.2,19.133333333333333,26.666666666666668,44.2,15.566666666666666,12.866666666666667,16.333333333333332,16.8,22.3,21.233333333333334,42.9,22.833333333333332,9.4,23.933333333333334,23.2,27.533333333333335,34.166666666666664,44.15
384,46.1,14.833333333333334,17.466666666666665,20.233333333333334,16.033333333333335,17.133333333333333,35.666666666666664,51.2,27.733333333333334,18.233333333333334,16.133333333333333,18.6,21.133333333333333,15.566666666666666,39.95,26.333333333333332,23.933333333333334,24.166666666666668,22.566666666666666,27.566666666666666,21.666666666666668,44.5,18.0,22.966666666666665,22.866666666666667,16.466666666666665,21.266666666666666,18.5,41.4,9.666666666666666,15.966666666666667,20.6,14.333333333333334,31.633333333333333,22.833333333333332,45.0
385,41.95,18.2,24.966666666666665,27.2,25.3,28.033333333333335,30.2,52.85,23.8,23.866666666666667,16.3,28.166666666666668,24.133333333333333,21.3,40.1,29.1,27.066666666666666,23.033333333333335,21.2,24.533333333333335,26.6,44.95,15.733333333333333,25.633333333333333,15.8,17.3,20.233333333333334,20.066666666666666,41.65,26.133333333333333,22.866666666666667,23.833333333333332,19.366666666666667,27.966666666666665,22.966666666666665,43.4
386,42.3,9.966666666666667,23.2,22.066666666666666,19.8,24.966666666666665,36.63333333333333,49.05,20.266666666666666,24.266666666666666,16.033333333333335,21.933333333333334,27.2,26.433333333333334,39.85,14.733333333333333,23.766666666666666,29.466666666666665,19.733333333333334,25.433333333333334,30.566666666666666,44.35,20.666666666666668,20.9,21.8,18.866666666666667,27.433333333333334,18.333333333333332,45.85,26.033333333333335,22.133333333333333,11.766666666666667,21.633333333333333,34.4,18.866666666666667,43.45
387,43.95,15.033333333333333,29.066666666666666,19.533333333333335,23.0,20.866666666666667,30.366666666666667,52.1,26.333333333333332,22.8,11.666666666666666,13.0,20.233333333333334,15.166666666666666,36.95,29.133333333333333,29.566666666666666,21.533333333333335,17.366666666666667,27.3,28.966666666666665,46.7,24.533333333333335,19.7,11.5,19.833333333333332,25.233333333333334,17.366666666666667,39.1,19.733333333333334,19.033333333333335,18.5,25.366666666666667,27.7,17.566666666666666,43.35
388,46.0,15.066666666666666,29.033333333333335,25.033333333333335,22.6,24.2,26.233333333333334,48.95,26.533333333333335,27.2,21.633333333333333,22.8,20.866666666666667,13.866666666666667,39.55,26.833333333333332,28.866666666666667,21.166666666666668,19.866666666666667,21.7,26.166666666666668,44.05,16.366666666666667,18.533333333333335,14.6,25.966666666666665,21.533333333333335,26.533333333333335,41.8,19.7,14.2,21.3,12.333333333333334,22.366666666666667,22.2,46.75
389,42.4,13.1,27.333333333333332,27.833333333333332,14.433333333333334,25.166666666666668,23.1,49.95,32.06666666666667,25.5,17.2,19.333333333333332,23.166666666666668,16.733333333333334,35.7,20.6,22.133333333333333,18.733333333333334,21.166666666666668,20.0,20.6,45.85,15.133333333333333,17.933333333333334,12.766666666666667,21.2,26.966666666666665,30.966666666666665,45.85,31.4,11.833333333333334,28.166666666666668,16.066666666666666,24.266666666666666,20.9,45.95
390,39.0,17.5,30.833333333333332,33.6,19.133333333333333,24.366666666666667,28.5,49.15,29.766666666666666,20.966666666666665,25.866666666666667,14.866666666666667,23.666666666666668,13.433333333333334,36.6,19.633333333333333,22.1,29.033333333333335,21.1,21.133333333333333,21.966666666666665,47.45,17.833333333333332,14.166666666666666,19.966666666666665,17.533333333333335,28.1,22.666666666666668,46.3,31.9,17.533333333333335,26.533333333333335,20.866666666666667,28.333333333333332,17.4,48.15
391,43.5,15.566666666666666,22.2,31.4,15.433333333333334,19.433333333333334,22.233333333333334,52.7,32.2,21.433333333333334,24.566666666666666,24.7,22.7,17.2,41.45,19.266666666666666,22.933333333333334,33.03333333333333,17.9,15.766666666666667,21.933333333333334,44.8,17.566666666666666,12.066666666666666,24.266666666666666,13.233333333333333,29.766666666666666,16.233333333333334,43.2,28.866666666666667,16.266666666666666,17.7,19.866666666666667,24.733333333333334,22.533333333333335,46.9
392,45.2,14.3,27.0,28.6,18.533333333333335,23.366666666666667,19.3,52.45,25.9,19.666666666666668,27.0,20.1,25.0,27.4,38.3,26.666666666666668,25.866666666666667,24.033333333333335,18.1,12.833333333333334,21.333333333333332,42.15,19.266666666666666,14.866666666666667,21.366666666666667,16.5,29.533333333333335,24.433333333333334,41.25,19.066666666666666,13.533333333333333,22.1,21.366666666666667,31.533333333333335,25.733333333333334,47.85
393,42.6,14.566666666666666,23.166666666666668,27.766666666666666,23.1,16.833333333333332,25.233333333333334,51.0,22.333333333333332,17.8,32.266666666666666,21.9,15.333333333333334,23.666666666666668,37.3,22.6,24.466666666666665,20.3,31.933333333333334,14.8,26.1,44.7,23.133333333333333,20.666666666666668,20.6,18.933333333333334,27.133333333333333,22.966666666666665,41.9,26.3,21.166666666666668,23.9,29.8,26.333333333333332,20.3,46.1
394,42.15,16.366666666666667,24.566666666666666,16.033333333333335,20.833333333333332,23.633333333333333,26.033333333333335,50.1,20.633333333333333,23.566666666666666,20.3,21.433333333333334,18.233333333333334,26.466666666666665,36.55,20.033333333333335,26.833333333333332,19.466666666666665,19.866666666666667,10.733333333333333,31.366666666666667,43.8,24.1,19.366666666666667,20.666666666666668,18.8,25.666666666666668,25.6,40.95,21.066666666666666,20.466666666666665,17.266666666666666,27.133333333333333,23.033333333333335,24.233333333333334,48.05
395,41.0,20.3,16.066666666666666,23.866666666666667,30.866666666666667,21.366666666666667,25.8,51.0,22.133333333333333,20.033333333333335,11.366666666666667,23.266666666666666,27.233333333333334,24.466666666666665,41.95,19.966666666666665,21.933333333333334,27.233333333333334,19.033333333333335,11.866666666666667,21.133333333333333,42.85,23.2,12.8,15.033333333333333,25.533333333333335,25.266666666666666,27.7,36.55,25.866666666666667,23.033333333333335,13.433333333333334,26.566666666666666,26.8,26.033333333333335,46.7
396,42.3,22.533333333333335,26.2,20.8,27.366666666666667,25.4,21.866666666666667,52.95,21.866666666666667,21.533333333333335,23.333333333333332,21.5,33.7,26.533333333333335,36.45,26.533333333333335,26.733333333333334,29.933333333333334,20.8,16.866666666666667,12.866666666666667,43.65,28.566666666666666,19.4,22.033333333333335,22.666666666666668,34.06666666666667,23.733333333333334,42.9,26.2,22.4,12.5,24.766666666666666,26.4,26.2,48.0
397,41.6,19.966666666666665,32.0,24.7,18.866666666666667,20.666666666666668,25.633333333333333,51.75,21.0,18.9,21.8,23.766666666666666,26.0,34.5,41.6,24.4,30.733333333333334,33.03333333333333,28.7,18.9,15.9,45.6,23.866666666666667,20.033333333333335,24.033333333333335,22.8,21.566666666666666,18.533333333333335,44.25,23.366666666666667,14.333333333333334,22.433333333333334,16.866666666666667,22.366666666666667,35.53333333333333,45.8
398,41.2,20.7,29.8,30.566666666666666,26.133333333333333,28.466666666666665,23.2,52.45,27.9,17.1,25.466666666666665,27.466666666666665,23.3,18.9,41.5,21.633333333333333,25.266666666666666,24.2,19.733333333333334,16.1,23.466666666666665,46.6,32.43333333333333,21.8,15.966666666666667,14.633333333333333,13.933333333333334,13.766666666666667,40.05,14.7,12.633333333333333,16.633333333333333,19.2,22.3,29.2,44.3
399,43.35,16.7,29.033333333333335,19.133333333333333,24.733333333333334,31.133333333333333,20.2,51.55,26.5,25.566666666666666,31.533333333333335,24.966666666666665,20.866666666666667,22.5,42.3,28.6,20.133333333333333,22.633333333333333,13.466666666666667,17.233333333333334,27.6,43.25,26.733333333333334,17.966666666666665,22.066666666666666,12.366666666666667,27.966666666666665,21.566666666666666,39.15,22.8,20.466666666666665,21.133333333333333,23.966666666666665,19.633333333333333,27.8,45.85
400,41.9,17.866666666666667,20.133333333333333,21.7,25.433333333333334,22.266666666666666,22.033333333333335,53.55,19.266666666666666,11.066666666666666,29.2,18.733333333333334,13.466666666666667,21.933333333333334,43.7,27.5,22.266666666666666,16.333333333333332,18.2,21.733333333333334,22.5,46.6,26.033333333333335,26.6,31.766666666666666,16.7,22.433333333333334,28.366666666666667,43.2,32.46666666666667,24.433333333333334,18.566666666666666,32.166666666666664,17.1,29.133333333333333,44.3
401,41.15,17.2,19.733333333333334,22.7,25.3,22.466666666666665,23.7,51.55,25.533333333333335,11.0,22.833333333333332,27.933333333333334,18.066666666666666,15.866666666666667,42.5,18.833333333333332,18.8,15.733333333333333,22.2,24.5,27.166666666666668,42.3,19.966666666666665,33.36666666666667,26.8,22.666666666666668,21.3,23.133333333333333,45.7,23.166666666666668,15.633333333333333,10.766666666666667,18.066666666666666,11.033333333333333,27.333333333333332,42.65
402,42.55,25.766666666666666,30.4,32.8,27.633333333333333,17.233333333333334,16.433333333333334,52.9,27.533333333333335,18.966666666666665,24.0,24.6,26.4,25.366666666666667,43.4,24.266666666666666,28.4,16.3,23.8,12.633333333333333,32.43333333333333,46.05,27.8,28.0,13.966666666666667,19.0,28.9,24.3,41.8,26.366666666666667,23.066666666666666,23.6,21.8,15.5,22.033333333333335,45.2
403,43.2,21.9,30.666666666666668,22.833333333333332,22.066666666666666,22.2,21.4,52.0,23.133333333333333,19.866666666666667,16.733333333333334,20.533333333333335,30.333333333333332,17.466666666666665,40.1,15.533333333333333,26.5,20.1,22.166666666666668,12.533333333333333,31.866666666666667,47.85,24.7,19.066666666666666,20.733333333333334,22.066666666666666,25.5,16.2,42.65,26.466666666666665,24.2,20.366666666666667,20.6,21.733333333333334,30.633333333333333,50.2
404,43.5,21.066666666666666,27.333333333333332,27.266666666666666,21.666666666666668,21.533333333333335,24.233333333333334,51.0,23.4,15.7,17.7,11.633333333333333,20.666666666666668,17.9,41.3,27.066666666666666,21.7,22.366666666666667,22.433333333333334,15.7,26.733333333333334,43.75,31.166666666666668,20.666666666666668,19.333333333333332,25.2,19.7,13.833333333333334,44.15,25.933333333333334,22.866666666666667,20.466666666666665,16.533333333333335,22.833333333333332,30.266666666666666,47.9
405,47.35,22.866666666666667,23.633333333333333,19.9,27.366666666666667,21.866666666666667,20.033333333333335,50.05,26.966666666666665,26.466666666666665,26.033333333333335,16.233333333333334,15.966666666666667,18.633333333333333,39.55,22.033333333333335,22.233333333333334,22.833333333333332,23.4,23.133333333333333,29.366666666666667,44.65,30.3,23.866666666666667,25.033333333333335,25.366666666666667,28.066666666666666,15.8,40.4,17.8,25.033333333333335,18.066666666666666,20.166666666666668,21.033333333333335,35.8,45.6
406,46.45,18.166666666666668,26.0,15.233333333333333,17.966666666666665,25.433333333333334,29.333333333333332,52.8,22.9,28.533333333333335,22.5,13.833333333333334,24.5,20.9,38.0,26.566666666666666,19.4,17.133333333333333,22.566666666666666,25.866666666666667,28.233333333333334,44.7,27.333333333333332,26.466666666666665,23.133333333333333,21.0,19.4,20.166666666666668,39.85,23.0,21.266666666666666,16.166666666666668,28.466666666666665,14.133333333333333,35.5,44.1
407,44.7,22.4,23.933333333333334,29.5,28.033333333333335,13.433333333333334,22.9,52.85,31.066666666666666,24.133333333333333,17.0,13.466666666666667,21.766666666666666,22.733333333333334,40.05,22.766666666666666,20.066666666666666,22.2,26.0,24.966666666666665,20.933333333333334,46.7,31.7,22.566666666666666,19.366666666666667,25.0,24.733333333333334,21.7,44.65,17.5,26.266666666666666,19.133333333333333,19.2,26.733333333333334,31.5,45.4
408,43.8,17.266666666666666,25.633333333333333,27.6,20.833333333333332,14.833333333333334,24.433333333333334,49.95,29.433333333333334,21.066666666666666,24.433333333333334,20.3,23.466666666666665,19.766666666666666,39.1,10.933333333333334,19.033333333333335,19.666666666666668,29.1,15.233333333333333,21.266666666666666,45.7,29.4,15.966666666666667,16.666666666666668,16.766666666666666,25.866666666666667,16.4,42.45,27.166666666666668,23.166666666666668,16.3,22.833333333333332,28.133333333333333,25.833333333333332,48.4
409,45.65,14.633333333333333,23.266666666666666,32.2,20.8,13.1,22.466666666666665,51.65,26.066666666666666,31.233333333333334,20.166666666666668,25.233333333333334,17.933333333333334,16.733333333333334,39.05,19.9,26.4,17.8,18.2,17.566666666666666,17.4,43.6,32.63333333333333,21.9,15.3,20.333333333333332,22.4,14.966666666666667,40.7,24.366666666666667,19.6,9.066666666666666,26.8,27.4,34.53333333333333,48.7
410,44.85,17.9,31.033333333333335,18.833333333333332,21.5,15.566666666666666,19.4,50.3,21.766666666666666,12.266666666666667,17.5,26.833333333333332,18.866666666666667,11.433333333333334,40.9,27.3,25.133333333333333,21.1,19.166666666666668,20.433333333333334,21.3,44.7,30.166666666666668,17.866666666666667,23.5,23.0,13.466666666666667,17.833333333333332,44.6,21.3,24.233333333333334,14.666666666666666,18.6,21.533333333333335,28.8,43.9
411,44.95,14.066666666666666,29.233333333333334,29.933333333333334,17.0,20.733333333333334,27.233333333333334,50.1,19.266666666666666,13.466666666666667,13.466666666666667,21.6,21.566666666666666,23.433333333333334,40.7,26.0,19.733333333333334,28.133333333333333,15.266666666666667,18.133333333333333,23.0,43.15,24.5,22.0,21.5,23.633333333333333,24.566666666666666,20.5,43.8,20.666666666666668,22.566666666666666,16.6,17.966666666666665,19.0,25.333333333333332,46.4
412,44.65,14.566666666666666,26.5,21.266666666666666,20.2,20.7,27.233333333333334,51.75,26.8,18.766666666666666,13.3,26.633333333333333,19.5,17.8,40.35,24.633333333333333,19.266666666666666,21.033333333333335,20.933333333333334,13.933333333333334,28.966666666666665,43.2,24.1,23.833333333333332,21.7,21.8,24.433333333333334,20.1,45.2,22.633333333333333,32.7,17.466666666666665,17.366666666666667,23.666666666666668,25.466666666666665,47.5
